NODE_23_length_88158_cov_106.430314_N8	58239	58318	+
NODE_23_length_88158_cov_106.430314_N9	65731	65829	+
NODE_23_length_88158_cov_106.430314_N10	69678	69745	+
NODE_23_length_88158_cov_106.430314_N11	72824	73423	+
NODE_23_length_88158_cov_106.430314_N12	76647	77229	+
NODE_23_length_88158_cov_106.430314_N13	78684	78772	+
NODE_23_length_88158_cov_106.430314_N14	80354	80657	+
NODE_23_length_88158_cov_106.430314_N15	87813	88158	+
NODE_10_length_204517_cov_101.190831_N1	1	159	+
NODE_10_length_204517_cov_101.190831_N2	1554	2256	+
NODE_10_length_204517_cov_101.190831_N3	3376	3433	+
NODE_10_length_204517_cov_101.190831_N4	5101	5164	+
NODE_10_length_204517_cov_101.190831_N5	6327	8280	+
NODE_10_length_204517_cov_101.190831_N6	12910	12978	+
NODE_10_length_204517_cov_101.190831_N7	14647	14713	+
NODE_10_length_204517_cov_101.190831_N8	15985	16047	+
NODE_10_length_204517_cov_101.190831_N9	17405	17472	+
NODE_10_length_204517_cov_101.190831_N10	19440	19759	+
NODE_10_length_204517_cov_101.190831_N11	22366	22452	+
NODE_10_length_204517_cov_101.190831_N12	26974	27038	+
NODE_10_length_204517_cov_101.190831_N13	32491	34397	+
NODE_10_length_204517_cov_101.190831_N14	39445	39505	+
NODE_10_length_204517_cov_101.190831_N15	42986	43661	+
NODE_10_length_204517_cov_101.190831_N16	47890	48659	+
NODE_10_length_204517_cov_101.190831_N17	50748	50787	+
NODE_10_length_204517_cov_101.190831_N18	55120	55162	+
NODE_10_length_204517_cov_101.190831_N19	60309	61607	+
NODE_10_length_204517_cov_101.190831_N20	63741	63823	+
NODE_10_length_204517_cov_101.190831_N21	65051	65109	+
NODE_10_length_204517_cov_101.190831_N22	67849	67915	+
NODE_10_length_204517_cov_101.190831_N23	70371	70441	+
NODE_10_length_204517_cov_101.190831_N24	75753	75783	+
NODE_10_length_204517_cov_101.190831_N25	77089	77536	+
NODE_10_length_204517_cov_101.190831_N26	80304	81282	+
NODE_10_length_204517_cov_101.190831_N27	83602	84537	+
NODE_10_length_204517_cov_101.190831_N28	85847	85909	+
NODE_10_length_204517_cov_101.190831_N29	92408	92471	+
NODE_10_length_204517_cov_101.190831_N30	93764	93862	+
NODE_10_length_204517_cov_101.190831_N31	103931	104226	+
NODE_10_length_204517_cov_101.190831_N32	107324	107384	+
NODE_10_length_204517_cov_101.190831_N33	109409	110104	+
NODE_10_length_204517_cov_101.190831_N34	115350	115480	+
NODE_10_length_204517_cov_101.190831_N35	120501	120842	+
NODE_10_length_204517_cov_101.190831_N36	128848	128926	+
NODE_10_length_204517_cov_101.190831_N37	130567	130614	+
NODE_10_length_204517_cov_101.190831_N38	133052	133104	+
NODE_10_length_204517_cov_101.190831_N39	136312	136354	+
NODE_10_length_204517_cov_101.190831_N40	139703	141146	+
NODE_10_length_204517_cov_101.190831_N41	142504	143151	+
NODE_10_length_204517_cov_101.190831_N42	144635	144698	+
NODE_10_length_204517_cov_101.190831_N43	147828	148698	+
NODE_10_length_204517_cov_101.190831_N44	151104	151162	+
NODE_10_length_204517_cov_101.190831_N45	152488	153264	+
NODE_10_length_204517_cov_101.190831_N46	158025	158897	+
NODE_10_length_204517_cov_101.190831_N47	160104	160242	+
NODE_10_length_204517_cov_101.190831_N48	163542	163707	+
NODE_10_length_204517_cov_101.190831_N49	167249	167488	+
NODE_10_length_204517_cov_101.190831_N50	172124	172195	+
NODE_10_length_204517_cov_101.190831_N51	178188	178251	+
NODE_10_length_204517_cov_101.190831_N52	180222	180319	+
NODE_10_length_204517_cov_101.190831_N53	186981	187024	+
NODE_10_length_204517_cov_101.190831_N54	189341	189405	+
NODE_10_length_204517_cov_101.190831_N55	191523	193245	+
NODE_10_length_204517_cov_101.190831_N56	195393	196117	+
NODE_10_length_204517_cov_101.190831_N57	197699	198124	+
NODE_10_length_204517_cov_101.190831_N58	204043	204517	+
NODE_9_length_205365_cov_117.776766_N1	1491	1528	+
NODE_9_length_205365_cov_117.776766_N2	7960	8030	+
NODE_9_length_205365_cov_117.776766_N3	10088	10151	+
NODE_9_length_205365_cov_117.776766_N4	12003	12798	+
NODE_9_length_205365_cov_117.776766_N5	14052	14113	+
NODE_9_length_205365_cov_117.776766_N6	16466	17809	+
NODE_9_length_205365_cov_117.776766_N7	19419	19469	+
NODE_9_length_205365_cov_117.776766_N8	20949	20986	+
NODE_9_length_205365_cov_117.776766_N9	25142	25767	+
NODE_9_length_205365_cov_117.776766_N10	27108	27164	+
NODE_9_length_205365_cov_117.776766_N11	28664	33566	+
NODE_9_length_205365_cov_117.776766_N12	35162	35232	+
NODE_9_length_205365_cov_117.776766_N13	36571	36643	+
NODE_9_length_205365_cov_117.776766_N14	40444	40611	+
NODE_9_length_205365_cov_117.776766_N15	41955	42280	+
NODE_9_length_205365_cov_117.776766_N16	46615	46684	+
NODE_9_length_205365_cov_117.776766_N17	48917	49024	+
NODE_9_length_205365_cov_117.776766_N18	50772	51510	+
NODE_9_length_205365_cov_117.776766_N19	55202	55268	+
NODE_9_length_205365_cov_117.776766_N20	56618	56856	+
NODE_9_length_205365_cov_117.776766_N21	73101	73371	+
NODE_9_length_205365_cov_117.776766_N22	74925	79899	+
NODE_9_length_205365_cov_117.776766_N23	82233	82269	+
NODE_9_length_205365_cov_117.776766_N24	83782	83857	+
NODE_9_length_205365_cov_117.776766_N25	85010	85718	+
NODE_9_length_205365_cov_117.776766_N26	87611	87679	+
NODE_9_length_205365_cov_117.776766_N27	95166	95675	+
NODE_9_length_205365_cov_117.776766_N28	100857	101038	+
NODE_9_length_205365_cov_117.776766_N29	102627	102699	+
NODE_9_length_205365_cov_117.776766_N30	107183	107735	+
NODE_9_length_205365_cov_117.776766_N31	118229	118435	+
NODE_9_length_205365_cov_117.776766_N32	120320	122719	+
NODE_9_length_205365_cov_117.776766_N33	127309	127361	+
NODE_9_length_205365_cov_117.776766_N34	130485	130542	+
NODE_9_length_205365_cov_117.776766_N35	134113	134171	+
NODE_9_length_205365_cov_117.776766_N36	136708	136753	+
NODE_9_length_205365_cov_117.776766_N37	138058	138115	+
NODE_9_length_205365_cov_117.776766_N38	139426	159683	+
NODE_9_length_205365_cov_117.776766_N39	168076	168119	+
NODE_9_length_205365_cov_117.776766_N40	172323	172778	+
NODE_9_length_205365_cov_117.776766_N41	178065	178128	+
NODE_9_length_205365_cov_117.776766_N42	179426	181305	+
NODE_9_length_205365_cov_117.776766_N43	182976	184611	+
NODE_9_length_205365_cov_117.776766_N44	185968	186087	+
NODE_9_length_205365_cov_117.776766_N45	191561	193176	+
NODE_9_length_205365_cov_117.776766_N46	195078	195127	+
NODE_9_length_205365_cov_117.776766_N47	197297	197330	+
NODE_9_length_205365_cov_117.776766_N48	199710	199786	+
NODE_9_length_205365_cov_117.776766_N49	203397	205365	+
NODE_2_length_456565_cov_108.767270_N1	1	788	+
NODE_2_length_456565_cov_108.767270_N2	2149	4199	+
NODE_2_length_456565_cov_108.767270_N3	11540	12753	+
NODE_2_length_456565_cov_108.767270_N4	14192	14241	+
NODE_2_length_456565_cov_108.767270_N5	15760	16543	+
NODE_2_length_456565_cov_108.767270_N6	18555	20143	+
NODE_2_length_456565_cov_108.767270_N7	22949	27374	+
NODE_2_length_456565_cov_108.767270_N8	31004	32128	+
NODE_2_length_456565_cov_108.767270_N9	37341	37660	+
NODE_2_length_456565_cov_108.767270_N10	39000	43685	+
NODE_2_length_456565_cov_108.767270_N11	47140	47369	+
NODE_2_length_456565_cov_108.767270_N12	48954	49009	+
NODE_2_length_456565_cov_108.767270_N13	50428	50490	+
NODE_2_length_456565_cov_108.767270_N14	52790	56529	+
NODE_2_length_456565_cov_108.767270_N15	59218	59523	+
NODE_2_length_456565_cov_108.767270_N16	67382	67485	+
NODE_2_length_456565_cov_108.767270_N17	71830	71982	+
NODE_2_length_456565_cov_108.767270_N18	75757	75825	+
NODE_2_length_456565_cov_108.767270_N19	78854	78896	+
NODE_2_length_456565_cov_108.767270_N20	80366	80435	+
NODE_2_length_456565_cov_108.767270_N21	81737	82682	+
NODE_2_length_456565_cov_108.767270_N22	84014	84067	+
NODE_2_length_456565_cov_108.767270_N23	85262	85316	+
NODE_2_length_456565_cov_108.767270_N24	88120	88181	+
NODE_2_length_456565_cov_108.767270_N25	94633	94696	+
NODE_2_length_456565_cov_108.767270_N26	100671	100765	+
NODE_2_length_456565_cov_108.767270_N27	105391	106255	+
NODE_2_length_456565_cov_108.767270_N28	108156	111419	+
NODE_2_length_456565_cov_108.767270_N29	115834	121874	+
NODE_2_length_456565_cov_108.767270_N30	123105	124300	+
NODE_2_length_456565_cov_108.767270_N31	126922	126967	+
NODE_2_length_456565_cov_108.767270_N32	129950	130018	+
NODE_2_length_456565_cov_108.767270_N33	135211	135273	+
NODE_2_length_456565_cov_108.767270_N34	136575	137037	+
NODE_2_length_456565_cov_108.767270_N35	141028	141982	+
NODE_2_length_456565_cov_108.767270_N36	150284	150348	+
NODE_2_length_456565_cov_108.767270_N37	151475	151542	+
NODE_2_length_456565_cov_108.767270_N38	154106	154143	+
NODE_2_length_456565_cov_108.767270_N39	156228	156275	+
NODE_2_length_456565_cov_108.767270_N40	160650	160714	+
NODE_2_length_456565_cov_108.767270_N41	163206	164563	+
NODE_2_length_456565_cov_108.767270_N42	166831	166901	+
NODE_2_length_456565_cov_108.767270_N43	168657	171186	+
NODE_2_length_456565_cov_108.767270_N44	172792	175637	+
NODE_2_length_456565_cov_108.767270_N45	176862	176925	+
NODE_2_length_456565_cov_108.767270_N46	178961	179137	+
NODE_2_length_456565_cov_108.767270_N47	183099	183162	+
NODE_2_length_456565_cov_108.767270_N48	185361	188456	+
NODE_2_length_456565_cov_108.767270_N49	190327	190794	+
NODE_2_length_456565_cov_108.767270_N50	192171	197126	+
NODE_2_length_456565_cov_108.767270_N51	198349	198935	+
NODE_2_length_456565_cov_108.767270_N52	201932	201988	+
NODE_2_length_456565_cov_108.767270_N53	205223	206270	+
NODE_2_length_456565_cov_108.767270_N54	208266	208355	+
NODE_2_length_456565_cov_108.767270_N55	210653	216441	+
NODE_2_length_456565_cov_108.767270_N56	219058	219491	+
NODE_2_length_456565_cov_108.767270_N57	220748	220811	+
NODE_2_length_456565_cov_108.767270_N58	226076	226170	+
NODE_2_length_456565_cov_108.767270_N59	230207	232205	+
NODE_2_length_456565_cov_108.767270_N60	236682	236736	+
NODE_2_length_456565_cov_108.767270_N61	239440	240445	+
NODE_2_length_456565_cov_108.767270_N62	245379	245455	+
NODE_2_length_456565_cov_108.767270_N63	246952	247986	+
NODE_2_length_456565_cov_108.767270_N64	249979	253293	+
NODE_2_length_456565_cov_108.767270_N65	254885	254953	+
NODE_2_length_456565_cov_108.767270_N66	258070	259348	+
NODE_2_length_456565_cov_108.767270_N67	262200	262257	+
NODE_2_length_456565_cov_108.767270_N68	264305	264360	+
NODE_2_length_456565_cov_108.767270_N69	272788	272850	+
NODE_2_length_456565_cov_108.767270_N70	276654	277934	+
NODE_2_length_456565_cov_108.767270_N71	288132	288224	+
NODE_2_length_456565_cov_108.767270_N72	289469	289565	+
NODE_2_length_456565_cov_108.767270_N73	291156	291219	+
NODE_2_length_456565_cov_108.767270_N74	292881	292949	+
NODE_2_length_456565_cov_108.767270_N75	294624	294689	+
NODE_2_length_456565_cov_108.767270_N76	295844	295952	+
NODE_2_length_456565_cov_108.767270_N77	300087	300181	+
NODE_2_length_456565_cov_108.767270_N78	301514	301563	+
NODE_2_length_456565_cov_108.767270_N79	305871	307110	+
NODE_2_length_456565_cov_108.767270_N80	308935	309696	+
NODE_2_length_456565_cov_108.767270_N81	311706	313311	+
NODE_2_length_456565_cov_108.767270_N82	314617	315816	+
NODE_2_length_456565_cov_108.767270_N83	317211	318081	+
NODE_2_length_456565_cov_108.767270_N84	320425	321706	+
NODE_2_length_456565_cov_108.767270_N85	324048	326465	+
NODE_2_length_456565_cov_108.767270_N86	329909	329945	+
NODE_2_length_456565_cov_108.767270_N87	333040	338378	+
NODE_2_length_456565_cov_108.767270_N88	343460	344041	+
NODE_2_length_456565_cov_108.767270_N89	346555	346619	+
NODE_2_length_456565_cov_108.767270_N90	348556	348638	+
NODE_2_length_456565_cov_108.767270_N91	349930	350013	+
NODE_2_length_456565_cov_108.767270_N92	353900	363073	+
NODE_2_length_456565_cov_108.767270_N93	366898	367260	+
NODE_2_length_456565_cov_108.767270_N94	368735	368800	+
NODE_2_length_456565_cov_108.767270_N95	370596	371597	+
NODE_2_length_456565_cov_108.767270_N96	373560	373727	+
NODE_2_length_456565_cov_108.767270_N97	376050	376117	+
NODE_2_length_456565_cov_108.767270_N98	377709	378577	+
NODE_2_length_456565_cov_108.767270_N99	379679	379921	+
NODE_2_length_456565_cov_108.767270_N100	382108	382405	+
NODE_2_length_456565_cov_108.767270_N101	384842	386001	+
NODE_2_length_456565_cov_108.767270_N102	388918	396473	+
NODE_2_length_456565_cov_108.767270_N103	399716	402863	+
NODE_2_length_456565_cov_108.767270_N104	403964	404901	+
NODE_2_length_456565_cov_108.767270_N105	406845	409214	+
NODE_2_length_456565_cov_108.767270_N106	412736	412799	+
NODE_2_length_456565_cov_108.767270_N107	414373	414401	+
NODE_2_length_456565_cov_108.767270_N108	417066	419144	+
NODE_2_length_456565_cov_108.767270_N109	423365	424771	+
NODE_2_length_456565_cov_108.767270_N110	426417	427031	+
NODE_2_length_456565_cov_108.767270_N111	428270	428330	+
NODE_2_length_456565_cov_108.767270_N112	432327	433807	+
NODE_2_length_456565_cov_108.767270_N113	436773	438869	+
NODE_2_length_456565_cov_108.767270_N114	440543	441395	+
NODE_2_length_456565_cov_108.767270_N115	443809	444032	+
NODE_2_length_456565_cov_108.767270_N116	446356	447000	+
NODE_2_length_456565_cov_108.767270_N117	448562	448630	+
NODE_2_length_456565_cov_108.767270_N118	450145	451794	+
NODE_2_length_456565_cov_108.767270_N119	456448	456565	+
NODE_16_length_149414_cov_125.225090_N1	1	112	+
NODE_16_length_149414_cov_125.225090_N2	8656	9526	+
NODE_16_length_149414_cov_125.225090_N3	10904	11011	+
NODE_16_length_149414_cov_125.225090_N4	16155	29775	+
NODE_16_length_149414_cov_125.225090_N5	42064	42143	+
NODE_16_length_149414_cov_125.225090_N6	47725	47782	+
NODE_16_length_149414_cov_125.225090_N7	49550	52123	+
NODE_16_length_149414_cov_125.225090_N8	55519	55603	+
NODE_16_length_149414_cov_125.225090_N9	58525	58589	+
NODE_16_length_149414_cov_125.225090_N10	63259	63342	+
NODE_16_length_149414_cov_125.225090_N11	68361	69126	+
NODE_16_length_149414_cov_125.225090_N12	71497	71809	+
NODE_16_length_149414_cov_125.225090_N13	75672	75939	+
NODE_16_length_149414_cov_125.225090_N14	80495	80564	+
NODE_16_length_149414_cov_125.225090_N15	85003	85490	+
NODE_16_length_149414_cov_125.225090_N16	89013	89048	+
NODE_16_length_149414_cov_125.225090_N17	94403	95025	+
NODE_16_length_149414_cov_125.225090_N18	96865	97412	+
NODE_16_length_149414_cov_125.225090_N19	104354	104444	+
NODE_16_length_149414_cov_125.225090_N20	109113	109164	+
NODE_16_length_149414_cov_125.225090_N21	111467	112085	+
NODE_16_length_149414_cov_125.225090_N22	128741	128800	+
NODE_16_length_149414_cov_125.225090_N23	137457	137557	+
NODE_16_length_149414_cov_125.225090_N24	142624	142745	+
NODE_16_length_149414_cov_125.225090_N25	144380	144461	+
NODE_16_length_149414_cov_125.225090_N26	148045	149414	+
NODE_45_length_12266_cov_112.563803_N1	1	121	+
NODE_45_length_12266_cov_112.563803_N2	4816	4909	+
NODE_45_length_12266_cov_112.563803_N3	6272	6304	+
NODE_45_length_12266_cov_112.563803_N4	12238	12266	+
NODE_6_length_265927_cov_109.870835_N1	10003	10095	+
NODE_6_length_265927_cov_109.870835_N2	14658	14720	+
NODE_6_length_265927_cov_109.870835_N3	15835	15898	+
NODE_6_length_265927_cov_109.870835_N4	17668	17730	+
NODE_6_length_265927_cov_109.870835_N5	24340	24387	+
NODE_6_length_265927_cov_109.870835_N6	29287	29376	+
NODE_6_length_265927_cov_109.870835_N7	32556	39673	+
NODE_6_length_265927_cov_109.870835_N8	53289	53979	+
NODE_6_length_265927_cov_109.870835_N9	62448	63817	+
NODE_6_length_265927_cov_109.870835_N10	66190	67332	+
NODE_6_length_265927_cov_109.870835_N11	71776	71839	+
NODE_6_length_265927_cov_109.870835_N12	74931	75007	+
NODE_6_length_265927_cov_109.870835_N13	76296	76353	+
NODE_6_length_265927_cov_109.870835_N14	77533	78371	+
NODE_6_length_265927_cov_109.870835_N15	87694	87774	+
NODE_6_length_265927_cov_109.870835_N16	90159	90217	+
NODE_6_length_265927_cov_109.870835_N17	97356	97447	+
NODE_6_length_265927_cov_109.870835_N18	106274	106343	+
NODE_6_length_265927_cov_109.870835_N19	107459	107758	+
NODE_6_length_265927_cov_109.870835_N20	114973	117239	+
NODE_6_length_265927_cov_109.870835_N21	118563	118611	+
NODE_6_length_265927_cov_109.870835_N22	131507	131572	+
NODE_6_length_265927_cov_109.870835_N23	141361	142184	+
NODE_6_length_265927_cov_109.870835_N24	148482	148545	+
NODE_6_length_265927_cov_109.870835_N25	153212	153245	+
NODE_6_length_265927_cov_109.870835_N26	154646	156181	+
NODE_6_length_265927_cov_109.870835_N27	158624	158690	+
NODE_6_length_265927_cov_109.870835_N28	163662	163726	+
NODE_6_length_265927_cov_109.870835_N29	165092	165146	+
NODE_6_length_265927_cov_109.870835_N30	167697	167741	+
NODE_6_length_265927_cov_109.870835_N31	169965	170014	+
NODE_6_length_265927_cov_109.870835_N32	173446	173510	+
NODE_6_length_265927_cov_109.870835_N33	177242	177305	+
NODE_6_length_265927_cov_109.870835_N34	181382	181452	+
NODE_6_length_265927_cov_109.870835_N35	183537	185226	+
NODE_6_length_265927_cov_109.870835_N36	187492	187562	+
NODE_6_length_265927_cov_109.870835_N37	189241	189311	+
NODE_6_length_265927_cov_109.870835_N38	193043	193115	+
NODE_6_length_265927_cov_109.870835_N39	200048	201591	+
NODE_6_length_265927_cov_109.870835_N40	209487	209567	+
NODE_6_length_265927_cov_109.870835_N41	216271	217569	+
NODE_6_length_265927_cov_109.870835_N42	219740	219799	+
NODE_6_length_265927_cov_109.870835_N43	221392	221648	+
NODE_6_length_265927_cov_109.870835_N44	226634	226692	+
NODE_6_length_265927_cov_109.870835_N45	227904	227967	+
NODE_6_length_265927_cov_109.870835_N46	238885	238979	+
NODE_6_length_265927_cov_109.870835_N47	240676	240858	+
NODE_6_length_265927_cov_109.870835_N48	243113	243177	+
NODE_6_length_265927_cov_109.870835_N49	244968	247154	+
NODE_6_length_265927_cov_109.870835_N50	254508	257251	+
NODE_6_length_265927_cov_109.870835_N51	260824	261114	+
NODE_6_length_265927_cov_109.870835_N52	262251	263385	+
NODE_6_length_265927_cov_109.870835_N53	265529	265927	+
NODE_37_length_42432_cov_100.852192_N1	1	156	+
NODE_37_length_42432_cov_100.852192_N2	6327	6381	+
NODE_37_length_42432_cov_100.852192_N3	7499	7531	+
NODE_37_length_42432_cov_100.852192_N4	9292	9343	+
NODE_37_length_42432_cov_100.852192_N5	11045	11097	+
NODE_37_length_42432_cov_100.852192_N6	13881	13981	+
NODE_37_length_42432_cov_100.852192_N7	19324	20487	+
NODE_37_length_42432_cov_100.852192_N8	22901	22974	+
NODE_37_length_42432_cov_100.852192_N9	25810	25928	+
NODE_37_length_42432_cov_100.852192_N10	31394	31457	+
NODE_37_length_42432_cov_100.852192_N11	32632	32696	+
NODE_37_length_42432_cov_100.852192_N12	35822	38019	+
NODE_37_length_42432_cov_100.852192_N13	39122	39162	+
NODE_20_length_130029_cov_110.040084_N1	1	547	+
NODE_20_length_130029_cov_110.040084_N2	3552	3712	+
NODE_20_length_130029_cov_110.040084_N3	6459	6700	+
NODE_20_length_130029_cov_110.040084_N4	7969	8078	+
NODE_20_length_130029_cov_110.040084_N5	13635	13728	+
NODE_20_length_130029_cov_110.040084_N6	15365	15558	+
NODE_20_length_130029_cov_110.040084_N7	17922	18645	+
NODE_20_length_130029_cov_110.040084_N8	20895	21765	+
NODE_20_length_130029_cov_110.040084_N9	24075	24145	+
NODE_20_length_130029_cov_110.040084_N10	26490	26980	+
NODE_20_length_130029_cov_110.040084_N11	31513	31786	+
NODE_20_length_130029_cov_110.040084_N12	34057	34335	+
NODE_20_length_130029_cov_110.040084_N13	35534	36116	+
NODE_20_length_130029_cov_110.040084_N14	39936	40704	+
NODE_20_length_130029_cov_110.040084_N15	46613	48292	+
NODE_20_length_130029_cov_110.040084_N16	51221	51550	+
NODE_20_length_130029_cov_110.040084_N17	53224	54377	+
NODE_20_length_130029_cov_110.040084_N18	70980	71043	+
NODE_20_length_130029_cov_110.040084_N19	74334	74430	+
NODE_20_length_130029_cov_110.040084_N20	81633	83751	+
NODE_20_length_130029_cov_110.040084_N21	88007	88091	+
NODE_20_length_130029_cov_110.040084_N22	89339	89699	+
NODE_20_length_130029_cov_110.040084_N23	95407	95957	+
NODE_20_length_130029_cov_110.040084_N24	97482	97548	+
NODE_20_length_130029_cov_110.040084_N25	102126	102189	+
NODE_20_length_130029_cov_110.040084_N26	109720	110563	+
NODE_20_length_130029_cov_110.040084_N27	117771	117809	+
NODE_20_length_130029_cov_110.040084_N28	124532	124612	+
NODE_20_length_130029_cov_110.040084_N29	129859	130029	+
NODE_17_length_146647_cov_116.537415_N1	2950	2986	+
NODE_17_length_146647_cov_116.537415_N2	5737	6349	+
NODE_17_length_146647_cov_116.537415_N3	9644	9705	+
NODE_17_length_146647_cov_116.537415_N4	11950	12020	+
NODE_17_length_146647_cov_116.537415_N5	13409	13620	+
NODE_17_length_146647_cov_116.537415_N6	16817	16880	+
NODE_17_length_146647_cov_116.537415_N7	20028	20234	+
NODE_17_length_146647_cov_116.537415_N8	28524	28994	+
NODE_17_length_146647_cov_116.537415_N9	30444	30501	+
NODE_17_length_146647_cov_116.537415_N10	34087	34121	+
NODE_17_length_146647_cov_116.537415_N11	37053	38566	+
NODE_17_length_146647_cov_116.537415_N12	43489	46959	+
NODE_17_length_146647_cov_116.537415_N13	51586	52803	+
NODE_17_length_146647_cov_116.537415_N14	58561	58624	+
NODE_17_length_146647_cov_116.537415_N15	62237	63098	+
NODE_17_length_146647_cov_116.537415_N16	66905	67367	+
NODE_17_length_146647_cov_116.537415_N17	71226	71603	+
NODE_17_length_146647_cov_116.537415_N18	79292	79644	+
NODE_17_length_146647_cov_116.537415_N19	84403	84644	+
NODE_17_length_146647_cov_116.537415_N20	86205	86259	+
NODE_17_length_146647_cov_116.537415_N21	87490	96987	+
NODE_17_length_146647_cov_116.537415_N22	100115	102500	+
NODE_17_length_146647_cov_116.537415_N23	105425	105653	+
NODE_17_length_146647_cov_116.537415_N24	107080	107136	+
NODE_17_length_146647_cov_116.537415_N25	108776	110147	+
NODE_17_length_146647_cov_116.537415_N26	111355	112580	+
NODE_17_length_146647_cov_116.537415_N27	114118	120357	+
NODE_17_length_146647_cov_116.537415_N28	125587	126589	+
NODE_17_length_146647_cov_116.537415_N29	127907	127980	+
NODE_17_length_146647_cov_116.537415_N30	130486	130546	+
NODE_17_length_146647_cov_116.537415_N31	133415	133575	+
NODE_3_length_395233_cov_139.765767_N1	1	61	+
NODE_3_length_395233_cov_139.765767_N2	1263	1988	+
NODE_3_length_395233_cov_139.765767_N3	7722	8453	+
NODE_3_length_395233_cov_139.765767_N4	10168	10195	+
NODE_3_length_395233_cov_139.765767_N5	15600	22523	+
NODE_3_length_395233_cov_139.765767_N6	25147	30832	+
NODE_3_length_395233_cov_139.765767_N7	34300	34365	+
NODE_3_length_395233_cov_139.765767_N8	36231	36760	+
NODE_3_length_395233_cov_139.765767_N9	39731	39803	+
NODE_3_length_395233_cov_139.765767_N10	53596	54973	+
NODE_3_length_395233_cov_139.765767_N11	60429	60462	+
NODE_3_length_395233_cov_139.765767_N12	61828	61887	+
NODE_3_length_395233_cov_139.765767_N13	64685	64750	+
NODE_3_length_395233_cov_139.765767_N14	67657	67729	+
NODE_3_length_395233_cov_139.765767_N15	78325	78375	+
NODE_3_length_395233_cov_139.765767_N16	81794	82131	+
NODE_3_length_395233_cov_139.765767_N17	83690	83799	+
NODE_3_length_395233_cov_139.765767_N18	87745	87805	+
NODE_3_length_395233_cov_139.765767_N19	89337	89401	+
NODE_3_length_395233_cov_139.765767_N20	93287	114832	+
NODE_3_length_395233_cov_139.765767_N21	121393	121788	+
NODE_3_length_395233_cov_139.765767_N22	123187	129517	+
NODE_3_length_395233_cov_139.765767_N23	133017	133057	+
NODE_3_length_395233_cov_139.765767_N24	135501	135561	+
NODE_3_length_395233_cov_139.765767_N25	137556	137618	+
NODE_3_length_395233_cov_139.765767_N26	140930	144379	+
NODE_3_length_395233_cov_139.765767_N27	156173	156209	+
NODE_3_length_395233_cov_139.765767_N28	157811	157878	+
NODE_3_length_395233_cov_139.765767_N29	163975	164098	+
NODE_3_length_395233_cov_139.765767_N30	165291	174010	+
NODE_3_length_395233_cov_139.765767_N31	178281	178361	+
NODE_3_length_395233_cov_139.765767_N32	194000	194083	+
NODE_3_length_395233_cov_139.765767_N33	200662	200728	+
NODE_3_length_395233_cov_139.765767_N34	206984	209779	+
NODE_3_length_395233_cov_139.765767_N35	215648	215784	+
NODE_3_length_395233_cov_139.765767_N36	222416	222470	+
NODE_3_length_395233_cov_139.765767_N37	233585	233694	+
NODE_3_length_395233_cov_139.765767_N38	235730	235764	+
NODE_3_length_395233_cov_139.765767_N39	237182	238978	+
NODE_3_length_395233_cov_139.765767_N40	240906	244799	+
NODE_3_length_395233_cov_139.765767_N41	247035	266453	+
NODE_3_length_395233_cov_139.765767_N42	273398	273458	+
NODE_3_length_395233_cov_139.765767_N43	275204	275283	+
NODE_3_length_395233_cov_139.765767_N44	277338	277384	+
NODE_3_length_395233_cov_139.765767_N45	279921	280009	+
NODE_3_length_395233_cov_139.765767_N46	281145	281517	+
NODE_3_length_395233_cov_139.765767_N47	288326	288381	+
NODE_3_length_395233_cov_139.765767_N48	289770	289823	+
NODE_3_length_395233_cov_139.765767_N49	291353	292322	+
NODE_3_length_395233_cov_139.765767_N50	295501	295603	+
NODE_3_length_395233_cov_139.765767_N51	298250	298597	+
NODE_3_length_395233_cov_139.765767_N52	301796	303489	+
NODE_3_length_395233_cov_139.765767_N53	306371	306434	+
NODE_3_length_395233_cov_139.765767_N54	307987	308038	+
NODE_3_length_395233_cov_139.765767_N55	312465	312539	+
NODE_3_length_395233_cov_139.765767_N56	313918	314938	+
NODE_3_length_395233_cov_139.765767_N57	319928	319994	+
NODE_3_length_395233_cov_139.765767_N58	324484	324576	+
NODE_3_length_395233_cov_139.765767_N59	325748	325848	+
NODE_3_length_395233_cov_139.765767_N60	329891	330704	+
NODE_3_length_395233_cov_139.765767_N61	336753	344813	+
NODE_3_length_395233_cov_139.765767_N62	349807	349955	+
NODE_3_length_395233_cov_139.765767_N63	354588	354648	+
NODE_3_length_395233_cov_139.765767_N64	359182	359259	+
NODE_3_length_395233_cov_139.765767_N65	361550	361612	+
NODE_3_length_395233_cov_139.765767_N66	371822	371981	+
NODE_3_length_395233_cov_139.765767_N67	375633	375687	+
NODE_3_length_395233_cov_139.765767_N68	378843	378908	+
NODE_3_length_395233_cov_139.765767_N69	384369	385098	+
NODE_3_length_395233_cov_139.765767_N70	386473	386536	+
NODE_3_length_395233_cov_139.765767_N71	394442	395233	+
